Date,Total Sales,Brand,Customer_Age_Group,City,Payment Method,Mobile Model,Day,Month,Year,Day Name
2023-07-01,127992.95999999999,Apple,35-39,Ludhiana,Debit Card,iPhone 11,1,7,2023,Saturday
2023-07-01,52231.9,Vivo,35-39,Hyderabad,Cash,Vivo S1,1,7,2023,Saturday
2023-07-01,168252.52,Vivo,45-49,Delhi,Debit Card,Vivo S1,1,7,2023,Saturday
2023-07-02,359739.24,Vivo,15-19,Delhi,UPI,Vivo S1,2,7,2023,Sunday
2023-07-02,170551.9,Apple,20-24,Vadodara,Credit Card,iPhone SE,2,7,2023,Sunday
2023-07-02,53018.52,Apple,45-49,Bhopal,Debit Card,iPhone 12,2,7,2023,Sunday
2023-07-02,375606.30000000005,Samsung,40-44,Bangalore,Cash,Galaxy A51,2,7,2023,Sunday
2023-07-03,22978.06,OnePlus,25-29,Hyderabad,UPI,OnePlus Nord,3,7,2023,Monday
2023-07-03,175294.56,Vivo,15-19,Kanpur,Cash,Vivo V20,3,7,2023,Monday
2023-07-03,277220.64999999997,OnePlus,20-24,Kolkata,Debit Card,OnePlus 8T,3,7,2023,Monday
2023-07-04,157081.2,Apple,20-24,Jodhpur,Cash,iPhone SE,4,7,2023,Tuesday
2023-07-04,416227.19999999995,Apple,25-29,Delhi,Cash,iPhone SE,4,7,2023,Tuesday
2023-07-04,206034.72,Apple,35-39,Lucknow,Debit Card,iPhone 11,4,7,2023,Tuesday
2023-07-05,126441.0,OnePlus,30-34,Lucknow,UPI,OnePlus Nord,5,7,2023,Wednesday
2023-07-05,56335.55,Apple,25-29,Mumbai,UPI,iPhone 11,5,7,2023,Wednesday
2023-07-05,180397.2,Samsung,55-59,Jodhpur,Debit Card,Galaxy Note 20,5,7,2023,Wednesday
2023-07-05,89543.1,Apple,25-29,Delhi,UPI,iPhone 11,5,7,2023,Wednesday
2023-07-06,82879.08,Xiaomi,55-59,Hyderabad,Credit Card,Redmi 9,6,7,2023,Thursday
2023-07-06,447359.6,OnePlus,55-59,Rajkot,Cash,OnePlus 8T,6,7,2023,Thursday
2023-07-06,400255.17,Xiaomi,15-19,Delhi,Debit Card,Redmi 9,6,7,2023,Thursday
2023-07-06,219969.19999999998,Apple,20-24,Bangalore,Credit Card,iPhone 12,6,7,2023,Thursday
2023-07-07,134877.64,Samsung,45-49,Mumbai,Cash,Galaxy Note 20,7,7,2023,Friday
2023-07-07,174538.8,Vivo,50-54,Madurai,Debit Card,Vivo S1,7,7,2023,Friday
2023-07-07,139062.84,Apple,25-29,Chennai,UPI,iPhone 11,7,7,2023,Friday
2023-07-08,303888.06,Samsung,20-24,Coimbatore,Debit Card,Galaxy A51,8,7,2023,Saturday
2023-07-08,499540.68,OnePlus,55-59,Coimbatore,Debit Card,OnePlus Nord,8,7,2023,Saturday
2023-07-08,187954.88,Xiaomi,20-24,Mumbai,Cash,Redmi Note 10,8,7,2023,Saturday
2023-07-09,116773.2,Xiaomi,35-39,Mumbai,Cash,Mi 11,9,7,2023,Sunday
2023-07-09,58630.99,Xiaomi,35-39,Bhopal,Cash,Redmi 9,9,7,2023,Sunday
2023-07-09,342950.6,OnePlus,50-54,Rajkot,Credit Card,OnePlus 9,9,7,2023,Sunday
2023-07-09,340762.38,Samsung,25-29,Hyderabad,UPI,Galaxy A51,9,7,2023,Sunday
2023-07-10,160032.06,OnePlus,35-39,Indore,Debit Card,OnePlus Nord,10,7,2023,Monday
2023-07-10,349001.8,Xiaomi,55-59,Chennai,Debit Card,Redmi Note 10,10,7,2023,Monday
2023-07-10,508768.0,Apple,30-34,Rajkot,UPI,iPhone 11,10,7,2023,Monday
2023-07-10,122408.51999999999,Vivo,20-24,Lucknow,Debit Card,Vivo V20,10,7,2023,Monday
2023-07-11,357115.68,OnePlus,30-34,Delhi,Cash,OnePlus 8T,11,7,2023,Tuesday
2023-07-11,294746.15,OnePlus,45-49,Delhi,Debit Card,OnePlus Nord,11,7,2023,Tuesday
2023-07-11,528703.52,Samsung,25-29,Mumbai,UPI,Galaxy A51,11,7,2023,Tuesday
2023-07-11,241821.72,Samsung,25-29,Hyderabad,Credit Card,Galaxy S21,11,7,2023,Tuesday
2023-07-12,388966.0,OnePlus,35-39,Bangalore,Credit Card,OnePlus 9,12,7,2023,Wednesday
2023-07-12,93116.44,Xiaomi,35-39,Mumbai,UPI,Redmi Note 10,12,7,2023,Wednesday
2023-07-12,342372.96,Vivo,20-24,Mumbai,Debit Card,Vivo S1,12,7,2023,Wednesday
2023-07-12,428302.26,Samsung,30-34,Bhopal,Debit Card,Galaxy Note 20,12,7,2023,Wednesday
2023-07-13,346278.0,Xiaomi,30-34,Ranchi,Credit Card,Redmi Note 10,13,7,2023,Thursday
2023-07-13,272569.04,Apple,50-54,Mumbai,Debit Card,iPhone 11,13,7,2023,Thursday
2023-07-13,152148.96,Samsung,25-29,Madurai,Credit Card,Galaxy S21,13,7,2023,Thursday
2023-07-13,266515.14,Xiaomi,30-34,Chennai,UPI,Redmi Note 10,13,7,2023,Thursday
2023-07-14,183441.65000000002,Xiaomi,15-19,Indore,UPI,Redmi Note 10,14,7,2023,Friday
2023-07-14,300655.92,Vivo,50-54,Delhi,Debit Card,Vivo V20,14,7,2023,Friday
2023-07-14,334566.61000000004,Vivo,25-29,Mumbai,Cash,Vivo S1,14,7,2023,Friday
2023-07-15,77490.21,Apple,30-34,Vadodara,Cash,iPhone SE,15,7,2023,Saturday
2023-07-15,382227.21,Xiaomi,50-54,Delhi,Credit Card,Redmi Note 10,15,7,2023,Saturday
2023-07-15,122473.68,Xiaomi,45-49,Delhi,UPI,Redmi 9,15,7,2023,Saturday
2023-07-15,69498.12,Vivo,55-59,Delhi,Credit Card,Vivo S1,15,7,2023,Saturday
2023-07-16,344830.98,Samsung,50-54,Ludhiana,UPI,Galaxy A51,16,7,2023,Sunday
2023-07-16,127594.95000000001,Samsung,20-24,Mumbai,Credit Card,Galaxy A51,16,7,2023,Sunday
2023-07-16,30439.3,OnePlus,30-34,Ranchi,Credit Card,OnePlus 8T,16,7,2023,Sunday
2023-07-17,124605.72,Vivo,20-24,Ranchi,Credit Card,Vivo Y51,17,7,2023,Monday
2023-07-17,186930.18,OnePlus,50-54,Bangalore,Debit Card,OnePlus Nord,17,7,2023,Monday
2023-07-17,503426.61,Vivo,30-34,Delhi,Cash,Vivo Y51,17,7,2023,Monday
2023-07-18,316894.8,Apple,50-54,Mumbai,UPI,iPhone 12,18,7,2023,Tuesday
2023-07-18,188520.33000000002,Xiaomi,50-54,Delhi,Credit Card,Mi 11,18,7,2023,Tuesday
2023-07-18,33834.53,Apple,20-24,Mumbai,Cash,iPhone 12,18,7,2023,Tuesday
2023-07-19,208976.32,Vivo,25-29,Delhi,Credit Card,Vivo Y51,19,7,2023,Wednesday
2023-07-19,215991.93000000002,Xiaomi,40-44,Delhi,Credit Card,Mi 11,19,7,2023,Wednesday
2023-07-19,263831.55,Samsung,20-24,Gorakhpur,UPI,Galaxy S21,19,7,2023,Wednesday
2023-07-19,303102.38,Samsung,20-24,Coimbatore,Debit Card,Galaxy S21,19,7,2023,Wednesday
2023-07-20,257005.88,OnePlus,45-49,Kanpur,Credit Card,OnePlus Nord,20,7,2023,Thursday
2023-07-20,415171.17,Vivo,15-19,Coimbatore,UPI,Vivo Y51,20,7,2023,Thursday
2023-07-20,79162.18,Vivo,50-54,Delhi,Debit Card,Vivo V20,20,7,2023,Thursday
2023-07-21,514306.44000000006,Samsung,25-29,Patna,Debit Card,Galaxy A51,21,7,2023,Friday
2023-07-21,601668.27,Apple,25-29,Chennai,Cash,iPhone 12,21,7,2023,Friday
2023-07-21,156753.75,Xiaomi,25-29,Mumbai,Cash,Redmi 9,21,7,2023,Friday
2023-07-22,24992.57,Apple,25-29,Madurai,Credit Card,iPhone SE,22,7,2023,Saturday
2023-07-22,328811.28,Apple,40-44,Vadodara,Cash,iPhone 12,22,7,2023,Saturday
2023-07-22,159729.48,Samsung,20-24,Bangalore,UPI,Galaxy S21,22,7,2023,Saturday
2023-07-22,624160.17,Samsung,40-44,Ranchi,UPI,Galaxy Note 20,22,7,2023,Saturday
2023-07-23,226450.26,Samsung,40-44,Delhi,Cash,Galaxy Note 20,23,7,2023,Sunday
2023-07-23,43379.67,OnePlus,35-39,Mumbai,UPI,OnePlus Nord,23,7,2023,Sunday
2023-07-23,411852.83999999997,Apple,55-59,Delhi,UPI,iPhone 12,23,7,2023,Sunday
2023-07-24,363691.32,Vivo,45-49,Delhi,Credit Card,Vivo Y51,24,7,2023,Monday
2023-07-24,103475.04999999999,Xiaomi,55-59,Delhi,Credit Card,Redmi 9,24,7,2023,Monday
2023-07-24,128552.64,OnePlus,45-49,Mumbai,UPI,OnePlus 8T,24,7,2023,Monday
2023-07-25,60880.02,Vivo,50-54,Kanpur,Cash,Vivo S1,25,7,2023,Tuesday
2023-07-25,228387.04,Apple,35-39,Bangalore,UPI,iPhone 11,25,7,2023,Tuesday
2023-07-25,128766.98,Samsung,25-29,Patna,Debit Card,Galaxy S21,25,7,2023,Tuesday
2023-07-25,250841.58000000002,Apple,50-54,Delhi,Debit Card,iPhone SE,25,7,2023,Tuesday
2023-07-26,91328.9,Xiaomi,20-24,Delhi,Debit Card,Redmi 9,26,7,2023,Wednesday
2023-07-26,128573.48,OnePlus,55-59,Delhi,Credit Card,OnePlus 8T,26,7,2023,Wednesday
2023-07-26,373280.95,OnePlus,55-59,Delhi,Cash,OnePlus 8T,26,7,2023,Wednesday
2023-07-27,163608.4,Xiaomi,40-44,Bhopal,UPI,Mi 11,27,7,2023,Thursday
2023-07-27,181655.48,Vivo,20-24,Mumbai,Cash,Vivo V20,27,7,2023,Thursday
2023-07-27,51716.45,Vivo,15-19,Chennai,Cash,Vivo Y51,27,7,2023,Thursday
2023-07-28,30631.21,OnePlus,30-34,Mumbai,Cash,OnePlus 8T,28,7,2023,Friday
2023-07-28,51632.84,OnePlus,20-24,Chennai,Debit Card,OnePlus 9,28,7,2023,Friday
2023-07-28,63052.44,Samsung,45-49,Lucknow,UPI,Galaxy Note 20,28,7,2023,Friday
2023-07-29,191635.0,Vivo,55-59,Kanpur,Credit Card,Vivo V20,29,7,2023,Saturday
2023-07-29,131898.24,Xiaomi,45-49,Kolkata,Cash,Redmi Note 10,29,7,2023,Saturday
2023-07-29,225625.5,Vivo,35-39,Madurai,Cash,Vivo Y51,29,7,2023,Saturday
2023-07-29,138756.99,Samsung,25-29,Delhi,Debit Card,Galaxy S21,29,7,2023,Saturday
2023-07-30,439537.84,OnePlus,45-49,Delhi,Debit Card,OnePlus 8T,30,7,2023,Sunday
2023-07-30,235837.44,OnePlus,50-54,Indore,UPI,OnePlus 9,30,7,2023,Sunday
2023-07-30,202644.77999999997,Samsung,30-34,Delhi,Credit Card,Galaxy A51,30,7,2023,Sunday
2023-07-30,34397.53,Xiaomi,40-44,Mumbai,Credit Card,Mi 11,30,7,2023,Sunday
2023-07-31,349189.92,OnePlus,35-39,Delhi,Debit Card,OnePlus Nord,31,7,2023,Monday
2023-07-31,71113.62,Apple,35-39,Madurai,UPI,iPhone SE,31,7,2023,Monday
2023-07-31,474661.36,OnePlus,30-34,Lucknow,Cash,OnePlus Nord,31,7,2023,Monday
2023-07-31,110944.56,Apple,35-39,Jodhpur,UPI,iPhone SE,31,7,2023,Monday
2023-08-01,418574.08,Samsung,30-34,Ranchi,Credit Card,Galaxy Note 20,1,8,2023,Tuesday
2023-08-01,40792.94,Samsung,25-29,Mumbai,Debit Card,Galaxy S21,1,8,2023,Tuesday
2023-08-01,135461.58000000002,OnePlus,55-59,Mumbai,Cash,OnePlus 8T,1,8,2023,Tuesday
2023-08-02,124659.12,Vivo,35-39,Delhi,Cash,Vivo Y51,2,8,2023,Wednesday
2023-08-02,486912.51,Apple,50-54,Ranchi,Credit Card,iPhone 12,2,8,2023,Wednesday
2023-08-02,42634.46,Xiaomi,30-34,Ranchi,Cash,Redmi 9,2,8,2023,Wednesday
2023-08-03,16808.42,OnePlus,45-49,Indore,UPI,OnePlus 9,3,8,2023,Thursday
2023-08-03,128402.31,Xiaomi,30-34,Delhi,Credit Card,Redmi 9,3,8,2023,Thursday
2023-08-03,210231.32,OnePlus,55-59,Gorakhpur,Credit Card,OnePlus 8T,3,8,2023,Thursday
2023-08-03,65010.75,Vivo,45-49,Ranchi,Cash,Vivo V20,3,8,2023,Thursday
2023-08-04,42491.159999999996,Vivo,20-24,Lucknow,Credit Card,Vivo V20,4,8,2023,Friday
2023-08-04,116321.5,Vivo,20-24,Delhi,Debit Card,Vivo S1,4,8,2023,Friday
2023-08-04,117083.92,Vivo,25-29,Delhi,UPI,Vivo V20,4,8,2023,Friday
2023-08-05,173027.96,Samsung,55-59,Delhi,Credit Card,Galaxy Note 20,5,8,2023,Saturday
2023-08-05,422223.21,Samsung,25-29,Hyderabad,Debit Card,Galaxy S21,5,8,2023,Saturday
2023-08-05,73181.6,Apple,45-49,Bangalore,Cash,iPhone 12,5,8,2023,Saturday
2023-08-06,335732.32,Xiaomi,25-29,Indore,Credit Card,Mi 11,6,8,2023,Sunday
2023-08-06,432409.32,OnePlus,50-54,Delhi,Debit Card,OnePlus Nord,6,8,2023,Sunday
2023-08-06,103539.73,OnePlus,30-34,Gorakhpur,Cash,OnePlus 9,6,8,2023,Sunday
2023-08-06,170037.21,Samsung,25-29,Jodhpur,Debit Card,Galaxy A51,6,8,2023,Sunday
2023-08-07,277072.25,OnePlus,35-39,Ludhiana,Cash,OnePlus 9,7,8,2023,Monday
2023-08-07,43847.62,Samsung,35-39,Ranchi,UPI,Galaxy Note 20,7,8,2023,Monday
2023-08-07,49235.88,Apple,15-19,Delhi,Credit Card,iPhone SE,7,8,2023,Monday
2023-08-07,326786.95,Xiaomi,45-49,Delhi,UPI,Redmi Note 10,7,8,2023,Monday
2023-08-08,26806.4,Apple,40-44,Delhi,UPI,iPhone SE,8,8,2023,Tuesday
2023-08-08,105917.22,Vivo,45-49,Coimbatore,Credit Card,Vivo V20,8,8,2023,Tuesday
2023-08-08,144869.97,Vivo,55-59,Delhi,UPI,Vivo Y51,8,8,2023,Tuesday
2023-08-09,276747.44,Vivo,50-54,Rajkot,UPI,Vivo Y51,9,8,2023,Wednesday
2023-08-09,211618.32,Apple,50-54,Mumbai,Debit Card,iPhone 12,9,8,2023,Wednesday
2023-08-09,93756.94,OnePlus,35-39,Patna,Cash,OnePlus 9,9,8,2023,Wednesday
2023-08-10,64111.7,Xiaomi,30-34,Jodhpur,UPI,Redmi 9,10,8,2023,Thursday
2023-08-10,250986.44,Vivo,25-29,Kanpur,Credit Card,Vivo V20,10,8,2023,Thursday
2023-08-10,58765.41,Vivo,45-49,Bangalore,Debit Card,Vivo S1,10,8,2023,Thursday
2023-08-11,399104.0,Vivo,30-34,Delhi,Cash,Vivo V20,11,8,2023,Friday
2023-08-11,91043.54999999999,Xiaomi,45-49,Mumbai,UPI,Mi 11,11,8,2023,Friday
2023-08-11,85381.79999999999,Vivo,40-44,Vadodara,UPI,Vivo S1,11,8,2023,Friday
2023-08-11,179209.24,Xiaomi,20-24,Kanpur,Credit Card,Redmi 9,11,8,2023,Friday
2023-08-12,478635.02999999997,Vivo,45-49,Jodhpur,UPI,Vivo Y51,12,8,2023,Saturday
2023-08-12,109580.94,Apple,20-24,Kolkata,Credit Card,iPhone SE,12,8,2023,Saturday
2023-08-12,432234.54,Apple,55-59,Madurai,UPI,iPhone 11,12,8,2023,Saturday
2023-08-12,81545.88,Xiaomi,55-59,Mumbai,UPI,Mi 11,12,8,2023,Saturday
2023-08-13,55854.65,Apple,25-29,Hyderabad,Credit Card,iPhone 11,13,8,2023,Sunday
2023-08-13,211884.75,Xiaomi,50-54,Mumbai,Cash,Redmi Note 10,13,8,2023,Sunday
2023-08-13,53226.63,Apple,25-29,Jodhpur,Debit Card,iPhone 11,13,8,2023,Sunday
2023-08-13,249547.02,Apple,40-44,Lucknow,Credit Card,iPhone SE,13,8,2023,Sunday
2023-08-14,269953.68,Xiaomi,25-29,Ranchi,Cash,Redmi Note 10,14,8,2023,Monday
2023-08-14,83285.44,OnePlus,30-34,Delhi,Cash,OnePlus 8T,14,8,2023,Monday
2023-08-14,302454.7,Apple,25-29,Mumbai,Credit Card,iPhone 11,14,8,2023,Monday
2023-08-14,53308.549999999996,Vivo,30-34,Jodhpur,Debit Card,Vivo Y51,14,8,2023,Monday
2023-08-15,114910.8,OnePlus,45-49,Mumbai,Credit Card,OnePlus Nord,15,8,2023,Tuesday
2023-08-15,43022.8,Xiaomi,50-54,Kanpur,UPI,Redmi Note 10,15,8,2023,Tuesday
2023-08-15,63041.68,OnePlus,45-49,Mumbai,UPI,OnePlus 9,15,8,2023,Tuesday
2023-08-16,111303.08,Samsung,45-49,Mumbai,Cash,Galaxy S21,16,8,2023,Wednesday
2023-08-16,53025.08,Samsung,30-34,Indore,UPI,Galaxy A51,16,8,2023,Wednesday
2023-08-16,228989.15000000002,Apple,25-29,Mumbai,Debit Card,iPhone 11,16,8,2023,Wednesday
2023-08-16,30423.54,Apple,15-19,Madurai,Credit Card,iPhone 12,16,8,2023,Wednesday
2023-08-17,104205.64,Vivo,50-54,Ludhiana,Debit Card,Vivo Y51,17,8,2023,Thursday
2023-08-17,118426.77,OnePlus,25-29,Delhi,Cash,OnePlus Nord,17,8,2023,Thursday
2023-08-17,27117.06,Samsung,55-59,Mumbai,UPI,Galaxy S21,17,8,2023,Thursday
2023-08-17,169917.3,Apple,55-59,Mumbai,UPI,iPhone SE,17,8,2023,Thursday
2023-08-18,127588.58,OnePlus,55-59,Ranchi,Credit Card,OnePlus 9,18,8,2023,Friday
2023-08-18,242417.94999999998,Apple,45-49,Kolkata,Debit Card,iPhone 12,18,8,2023,Friday
2023-08-18,224831.52,Apple,55-59,Delhi,Debit Card,iPhone 11,18,8,2023,Friday
2023-08-18,129451.91,Samsung,45-49,Bhopal,Credit Card,Galaxy A51,18,8,2023,Friday
2023-08-19,420332.70999999996,Samsung,30-34,Rajkot,UPI,Galaxy S21,19,8,2023,Saturday
2023-08-19,62932.62,Apple,40-44,Delhi,Cash,iPhone 12,19,8,2023,Saturday
2023-08-19,113917.2,Xiaomi,40-44,Delhi,Cash,Redmi 9,19,8,2023,Saturday
2023-08-19,46965.54,Apple,30-34,Rajkot,Credit Card,iPhone 11,19,8,2023,Saturday
2023-08-20,97544.34,Apple,35-39,Coimbatore,Credit Card,iPhone SE,20,8,2023,Sunday
2023-08-20,621464.4,Vivo,25-29,Ranchi,Credit Card,Vivo V20,20,8,2023,Sunday
2023-08-20,11820.35,Vivo,30-34,Delhi,Debit Card,Vivo S1,20,8,2023,Sunday
2023-08-20,349579.45,Vivo,55-59,Delhi,UPI,Vivo Y51,20,8,2023,Sunday
2023-08-21,94835.34,Xiaomi,40-44,Bangalore,UPI,Mi 11,21,8,2023,Monday
2023-08-21,174089.68,Xiaomi,45-49,Delhi,Credit Card,Mi 11,21,8,2023,Monday
2023-08-21,13570.75,Apple,30-34,Ranchi,Cash,iPhone 11,21,8,2023,Monday
2023-08-22,79199.19,Vivo,30-34,Delhi,Debit Card,Vivo Y51,22,8,2023,Tuesday
2023-08-22,458358.32,Xiaomi,40-44,Chennai,Credit Card,Mi 11,22,8,2023,Tuesday
2023-08-22,93764.28,Samsung,50-54,Gorakhpur,Debit Card,Galaxy Note 20,22,8,2023,Tuesday
2023-08-23,198796.76,Apple,35-39,Kolkata,Credit Card,iPhone 12,23,8,2023,Wednesday
2023-08-23,139939.56,OnePlus,25-29,Madurai,Debit Card,OnePlus Nord,23,8,2023,Wednesday
2023-08-23,77352.54000000001,Apple,25-29,Coimbatore,Cash,iPhone 11,23,8,2023,Wednesday
2023-08-23,401083.64999999997,OnePlus,35-39,Hyderabad,Cash,OnePlus Nord,23,8,2023,Wednesday
2023-08-24,155358.81,Vivo,50-54,Delhi,Cash,Vivo S1,24,8,2023,Thursday
2023-08-24,99388.15000000001,OnePlus,20-24,Delhi,Cash,OnePlus 9,24,8,2023,Thursday
2023-08-24,37840.7,Vivo,40-44,Mumbai,UPI,Vivo S1,24,8,2023,Thursday
2023-08-25,149513.88,Samsung,30-34,Bhopal,UPI,Galaxy A51,25,8,2023,Friday
2023-08-25,232041.25,OnePlus,30-34,Lucknow,Debit Card,OnePlus 8T,25,8,2023,Friday
2023-08-25,369970.51,Apple,45-49,Indore,Credit Card,iPhone 11,25,8,2023,Friday
2023-08-25,42511.590000000004,Vivo,45-49,Delhi,UPI,Vivo S1,25,8,2023,Friday
2023-08-26,341650.0,Apple,20-24,Mumbai,Credit Card,iPhone 11,26,8,2023,Saturday
2023-08-26,10856.62,Xiaomi,45-49,Bhopal,Debit Card,Redmi Note 10,26,8,2023,Saturday
2023-08-26,46079.01,Vivo,30-34,Hyderabad,Credit Card,Vivo S1,26,8,2023,Saturday
2023-08-26,218789.8,OnePlus,25-29,Kanpur,Cash,OnePlus Nord,26,8,2023,Saturday
2023-08-27,162746.46,Vivo,35-39,Hyderabad,Cash,Vivo V20,27,8,2023,Sunday
2023-08-27,19054.96,Apple,55-59,Chennai,UPI,iPhone 12,27,8,2023,Sunday
2023-08-27,57560.65,Samsung,50-54,Indore,Debit Card,Galaxy S21,27,8,2023,Sunday
2023-08-28,253015.0,Vivo,30-34,Patna,UPI,Vivo V20,28,8,2023,Monday
2023-08-28,107924.08,OnePlus,30-34,Ranchi,UPI,OnePlus Nord,28,8,2023,Monday
2023-08-28,72555.68,Xiaomi,35-39,Delhi,UPI,Mi 11,28,8,2023,Monday
2023-08-29,281697.3,Samsung,30-34,Delhi,Debit Card,Galaxy Note 20,29,8,2023,Tuesday
2023-08-29,129175.38,Xiaomi,40-44,Mumbai,Cash,Mi 11,29,8,2023,Tuesday
2023-08-29,100784.5,Vivo,25-29,Mumbai,Cash,Vivo Y51,29,8,2023,Tuesday
2023-08-29,535604.22,Apple,15-19,Ranchi,UPI,iPhone 12,29,8,2023,Tuesday
2023-08-30,169756.56,Apple,50-54,Kanpur,Credit Card,iPhone 11,30,8,2023,Wednesday
2023-08-30,555284.4,OnePlus,35-39,Mumbai,Cash,OnePlus 8T,30,8,2023,Wednesday
2023-08-30,58204.36,Apple,20-24,Jodhpur,Cash,iPhone SE,30,8,2023,Wednesday
2023-08-30,99414.88,Samsung,55-59,Coimbatore,Debit Card,Galaxy A51,30,8,2023,Wednesday
2023-08-31,73787.36,Apple,25-29,Kanpur,Cash,iPhone 11,31,8,2023,Thursday
2023-08-31,331164.99,OnePlus,50-54,Vadodara,Cash,OnePlus 9,31,8,2023,Thursday
2023-08-31,37458.74,Vivo,30-34,Delhi,UPI,Vivo Y51,31,8,2023,Thursday
2023-08-31,178646.37,Vivo,50-54,Madurai,UPI,Vivo V20,31,8,2023,Thursday
2023-09-01,158801.31,Apple,20-24,Mumbai,Debit Card,iPhone SE,1,9,2023,Friday
2023-09-01,159883.77,Xiaomi,35-39,Delhi,Debit Card,Redmi Note 10,1,9,2023,Friday
2023-09-01,53887.66,Vivo,45-49,Delhi,Credit Card,Vivo Y51,1,9,2023,Friday
2023-09-02,360710.33999999997,Apple,15-19,Indore,Cash,iPhone SE,2,9,2023,Saturday
2023-09-02,58021.4,OnePlus,35-39,Mumbai,UPI,OnePlus 8T,2,9,2023,Saturday
2023-09-02,214022.36,Apple,55-59,Chennai,UPI,iPhone 11,2,9,2023,Saturday
2023-09-02,155339.91,Vivo,45-49,Delhi,Cash,Vivo V20,2,9,2023,Saturday
2023-09-03,181098.9,OnePlus,20-24,Jodhpur,Debit Card,OnePlus 8T,3,9,2023,Sunday
2023-09-03,173686.44,Apple,15-19,Ranchi,UPI,iPhone 11,3,9,2023,Sunday
2023-09-03,182529.72,Samsung,55-59,Madurai,Debit Card,Galaxy A51,3,9,2023,Sunday
2023-09-03,341114.83,OnePlus,30-34,Indore,UPI,OnePlus 9,3,9,2023,Sunday
2023-09-04,33781.37,Samsung,15-19,Bangalore,UPI,Galaxy S21,4,9,2023,Monday
2023-09-04,58681.4,Xiaomi,50-54,Chennai,Credit Card,Redmi 9,4,9,2023,Monday
2023-09-04,162090.40000000002,OnePlus,15-19,Ranchi,UPI,OnePlus Nord,4,9,2023,Monday
2023-09-04,410608.4,Samsung,55-59,Mumbai,Cash,Galaxy S21,4,9,2023,Monday
2023-09-05,100519.46,Vivo,40-44,Chennai,Cash,Vivo S1,5,9,2023,Tuesday
2023-09-05,98058.9,Vivo,40-44,Indore,Cash,Vivo V20,5,9,2023,Tuesday
2023-09-05,62802.240000000005,Xiaomi,25-29,Ludhiana,Debit Card,Redmi 9,5,9,2023,Tuesday
2023-09-06,275894.5,OnePlus,55-59,Delhi,UPI,OnePlus 9,6,9,2023,Wednesday
2023-09-06,147438.81,OnePlus,15-19,Delhi,Debit Card,OnePlus 9,6,9,2023,Wednesday
2023-09-06,14940.95,OnePlus,25-29,Ranchi,Credit Card,OnePlus Nord,6,9,2023,Wednesday
2023-09-06,30486.21,Xiaomi,40-44,Delhi,UPI,Mi 11,6,9,2023,Wednesday
2023-09-07,71912.16,OnePlus,25-29,Delhi,Cash,OnePlus 8T,7,9,2023,Thursday
2023-09-07,120587.49,Vivo,30-34,Hyderabad,Credit Card,Vivo S1,7,9,2023,Thursday
2023-09-07,434338.55999999994,Samsung,30-34,Madurai,Credit Card,Galaxy S21,7,9,2023,Thursday
2023-09-07,249874.47000000003,Vivo,20-24,Mumbai,UPI,Vivo S1,7,9,2023,Thursday
2023-09-08,105250.96,Vivo,40-44,Hyderabad,Cash,Vivo Y51,8,9,2023,Friday
2023-09-08,60479.729999999996,Samsung,35-39,Patna,Debit Card,Galaxy S21,8,9,2023,Friday
2023-09-08,239677.6,Vivo,50-54,Delhi,UPI,Vivo V20,8,9,2023,Friday
2023-09-09,398798.10000000003,Xiaomi,40-44,Delhi,Cash,Redmi Note 10,9,9,2023,Saturday
2023-09-09,135100.16999999998,Samsung,15-19,Mumbai,Credit Card,Galaxy Note 20,9,9,2023,Saturday
2023-09-09,158105.64,Vivo,55-59,Indore,UPI,Vivo Y51,9,9,2023,Saturday
2023-09-09,43339.56,Apple,35-39,Delhi,Credit Card,iPhone 12,9,9,2023,Saturday
2023-09-10,265184.43,Vivo,20-24,Madurai,Cash,Vivo V20,10,9,2023,Sunday
2023-09-10,328557.04000000004,Xiaomi,25-29,Mumbai,Debit Card,Mi 11,10,9,2023,Sunday
2023-09-10,141325.11000000002,OnePlus,20-24,Kanpur,Debit Card,OnePlus 8T,10,9,2023,Sunday
2023-09-10,134064.14,Vivo,20-24,Mumbai,Credit Card,Vivo V20,10,9,2023,Sunday
2023-09-11,412949.16000000003,OnePlus,25-29,Delhi,Credit Card,OnePlus Nord,11,9,2023,Monday
2023-09-11,384546.60000000003,Apple,30-34,Hyderabad,Credit Card,iPhone SE,11,9,2023,Monday
2023-09-11,134008.3,Vivo,50-54,Delhi,UPI,Vivo S1,11,9,2023,Monday
2023-09-12,41533.42,Samsung,20-24,Delhi,Cash,Galaxy Note 20,12,9,2023,Tuesday
2023-09-12,57626.2,OnePlus,20-24,Rajkot,Credit Card,OnePlus Nord,12,9,2023,Tuesday
2023-09-12,98916.56,Apple,45-49,Jodhpur,Credit Card,iPhone SE,12,9,2023,Tuesday
2023-09-12,407256.75,Samsung,25-29,Mumbai,Credit Card,Galaxy Note 20,12,9,2023,Tuesday
2023-09-13,27397.02,Samsung,25-29,Kolkata,Debit Card,Galaxy A51,13,9,2023,Wednesday
2023-09-13,337563.7,Samsung,25-29,Ranchi,Credit Card,Galaxy S21,13,9,2023,Wednesday
2023-09-13,129611.93000000001,Samsung,30-34,Mumbai,Cash,Galaxy Note 20,13,9,2023,Wednesday
